9:
 num     #instances         #bytes  class name (module)
 767:            42           1680  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser (java.base@21.0.6)
 768:            19           1672  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@21.0.6)
 769:            19           1672  java.util.concurrent.ConcurrentSkipListMap (java.base@21.0.6)
 770:            52           1664  io.netty.handler.codec.http2.HpackStaticTable$HeaderNameIndex
 771:            52           1664  java.util.concurrent.LinkedBlockingQueue$Node (java.base@21.0.6)
 772:            16           1664  javax.management.openmbean.OpenMBeanParameterInfoSupport (java.management@21.0.6)
 773:            26           1664  kotlin.reflect.jvm.internal.impl.protobuf.GeneratedMessageLite$GeneratedExtension
 774:            23           1656  com.google.common.collect.ArrayListMultimap
 775:            23           1656  kotlinx.coroutines.flow.internal.SafeCollector
 776:            41           1640  kotlin.reflect.jvm.internal.impl.resolve.scopes.receivers.ImplicitClassReceiver
 777:            68           1632  io.grpc.stub.ServerCalls$UnaryServerCallHandler
 778:            34           1632  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl (java.base@21.0.6)
 779:           102           1632  java.util.regex.Pattern$$Lambda/0x800000029 (java.base@21.0.6)
 780:            34           1632  kotlin.reflect.jvm.internal.calls.CallerImpl$Method$Instance
 781:            68           1632  kotlin.reflect.jvm.internal.impl.load.java.lazy.LazyJavaAnnotations$$Lambda$0
 782:            29           1624  com.aerospike.vector.index.InternalIndexId
 783:            29           1624  io.grpc.internal.BackoffPolicyRetryScheduler
 784:            50           1600  io.netty.channel.ChannelOption
 785:            40           1600  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@21.0.6)
 786:            20           1600  javax.management.openmbean.ArrayType (java.management@21.0.6)
 787:            66           1584  io.grpc.internal.FixedObjectPool
 788:            22           1584  java.time.format.DateTimeFormatter (java.base@21.0.6)
 789:            33           1584  java.time.temporal.ValueRange (java.base@21.0.6)
 790:            22           1584  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl
 791:            28           1568  kotlinx.coroutines.ChildContinuation
 792:            15           1560  com.google.inject.internal.ProviderMethod$ReflectionProviderMethod
 793:            39           1560  jakarta.ws.rs.core.MediaType
 794:            65           1560  jdk.internal.module.SystemModuleFinders$3 (java.base@21.0.6)
 795:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$0
 796:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$1
 797:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$2
 798:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$3
 799:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$4
 800:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$0
 801:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$1
 802:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$2
 803:            65           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassTypeConstructor$$Lambda$0
 804:            39           1560  org.glassfish.jersey.internal.util.collection.Cache$OriginThreadAwareFuture
 805:            24           1536  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
 806:            32           1536  java.math.BigDecimal (java.base@21.0.6)
 807:            64           1536  java.util.ImmutableCollections$ListN (java.base@21.0.6)
 808:            19           1520  com.google.inject.assistedinject.FactoryProvider2$AssistData
 809:            38           1520  java.util.concurrent.Executors$DefaultThreadFactory (java.base@21.0.6)
 810:            10           1512  [F (java.base@21.0.6)
 811:            21           1512  [Ljdk.incubator.vector.VectorOperators$ConversionImpl; (jdk.incubator.vector@21.0.6)
 812:            27           1512  io.grpc.internal.KeepAliveEnforcer
 813:            27           1512  io.grpc.netty.Http2ControlFrameLimitEncoder
 814:            63           1512  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@21.0.6)
 815:            63           1512  kotlin.reflect.jvm.internal.impl.storage.DefaultSimpleLock
 816:            47           1504  kotlin.reflect.jvm.internal.impl.descriptors.runtime.components.ReflectKotlinClass
 817:            47           1496  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@21.0.6)
 818:            62           1488  io.netty.channel.epoll.EpollEventLoop$1
 819:            31           1488  java.lang.invoke.VarHandle$AccessMode (java.base@21.0.6)
 820:            31           1488  kotlin.reflect.jvm.internal.impl.descriptors.impl.ReceiverParameterDescriptorImpl
 821:             5           1480  com.github.benmanes.caffeine.cache.SSW
 822:            23           1472  com.aerospike.flow.CancellableFlow$job$1
 823:            46           1472  kotlin.UnsafeLazyImpl
 824:            23           1472  kotlinx.coroutines.flow.AbstractFlow$collect$1
 825:            61           1464  java.util.regex.Pattern$BranchConn (java.base@21.0.6)
 826:            26           1456  com.google.protobuf.DescriptorProtos$EnumValueDescriptorProto
 827:            26           1456  java.util.ResourceBundle$KeyElementReference (java.base@21.0.6)
 828:            26           1456  kotlinx.coroutines.ChildHandleNode
 829:            13           1456  org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService (java.xml.crypto@21.0.6)
 830:            30           1440  io.grpc.netty.ProtocolNegotiators$WaitUntilActiveHandler
 831:            30           1440  io.netty.buffer.LongLongHashMap
 832:            30           1440  org.glassfish.jersey.model.ContractProvider
 833:            18           1440  org.glassfish.jersey.server.model.Resource$Data
 834:            30           1440  org.glassfish.jersey.uri.PathPattern
 835:            45           1440  org.jvnet.hk2.internal.ClazzCreator$ResolutionInfo
 836:            89           1424  [Lnet.engio.mbassy.listener.IMessageFilter;
 837:            44           1416  [Lnet.engio.mbassy.subscription.Subscription;
 838:            59           1416  kotlin.reflect.jvm.internal.impl.types.TypeParameterUpperBoundEraser$$Lambda$0
 839:            59           1416  kotlin.reflect.jvm.internal.impl.types.TypeParameterUpperBoundEraser$$Lambda$1
 840:            28           1408  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@21.0.6)
 841:            44           1408  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@21.0.6)
 842:            44           1408  java.util.regex.Pattern$$Lambda/0x800000032 (java.base@21.0.6)
 843:            44           1408  java.util.regex.Pattern$CharPropertyGreedy (java.base@21.0.6)
 844:             5           1400  [Lcom.github.benmanes.caffeine.cache.Node;
 845:            25           1400  ch.qos.logback.core.status.InfoStatus
 846:            29           1392  com.aerospike.vector.index.RequestPerformanceMetrics
 847:            29           1392  io.grpc.internal.AutoConfiguredLoadBalancerFactory$AutoConfiguredLoadBalancer
 848:            29           1392  io.grpc.internal.ManagedChannelImpl$RealChannel
 849:            29           1392  io.grpc.internal.ManagedChannelImpl$UncommittedRetriableStreamsRegistry
 850:            29           1392  io.grpc.internal.RetryingNameResolver
 851:            58           1392  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl$CarValue
 852:            43           1376  io.netty.util.internal.ThreadExecutorMap$2
 853:            43           1376  java.lang.management.ManagementPermission (java.management@21.0.6)
 854:            23           1368  [Ljava.lang.invoke.MethodType; (java.base@21.0.6)
 855:            19           1368  com.aerospike.connect.metrics.AerospikeCounter
 856:             9           1368  com.google.protobuf.DescriptorProtos$FileOptions
 857:            57           1368  io.grpc.internal.CallCredentialsApplyingTransportFactory$CallCredentialsApplyingTransport$1
 858:            57           1368  io.grpc.internal.InternalSubchannel$TransportLogger
 859:            57           1368  io.grpc.netty.NettyClientHandler$FrameListener
 860:            57           1368  io.grpc.netty.NettyClientHandler$PingCountingFrameWriter
 861:            57           1368  io.netty.handler.codec.http2.StreamBufferingEncoder$1
 862:            34           1360  com.fasterxml.jackson.databind.MapperFeature
 863:            34           1360  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@21.0.6)
 864:            28           1352  [Lkotlin.reflect.KProperty;
 865:            13           1352  java.util.ResourceBundle$CacheKey (java.base@21.0.6)
 866:            12           1344  com.aerospike.vector.client.proto.IndexDefinition
 867:            42           1344  com.sun.jmx.mbeanserver.NamedObject (java.management@21.0.6)
 868:            28           1344  io.grpc.LoadBalancer$PickResult
 869:            28           1344  io.grpc.NameResolverRegistry
 870:            56           1344  io.grpc.internal.LogExceptionRunnable
 871:            28           1344  io.netty.channel.AbstractChannelHandlerContext$WriteTask
 872:            56           1344  io.undertow.util.StatusCodes$Entry
 873:            12           1344  org.xnio.nio.NioTcpServer
 874:            15           1320  com.aerospike.vector.index.IndexMetrics
 875:            33           1320  sun.security.util.DerInputStream (java.base@21.0.6)
 876:            33           1320  sun.security.util.DerValue (java.base@21.0.6)
 877:            33           1320  sun.security.x509.RDN (java.base@21.0.6)
 878:            41           1312  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassMemberScope$$Lambda$0
 879:            41           1312  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassMemberScope$$Lambda$2
 880:            41           1312  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassMemberScope$$Lambda$4
 881:            27           1296  com.aerospike.vector.client.proto.IndexId
 882:            27           1296  io.grpc.internal.ServerImpl$ServerTransportListenerImpl
 883:            27           1296  io.grpc.netty.NettyServerHandler$1
 884:            27           1296  io.netty.channel.unix.IovArray
 885:            54           1296  io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener
 886:            54           1296  kotlin.enums.EnumEntriesList
 887:            54           1296  org.bouncycastle.asn1.ASN1ObjectIdentifier$OidHandle
 888:            23           1288  com.google.inject.internal.InjectorJitBindingData
 889:            23           1288  java.lang.reflect.AccessFlag (java.base@21.0.6)
 890:            23           1288  java.util.Collections$SynchronizedMap (java.base@21.0.6)
 891:            32           1280  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping (java.management@21.0.6)
 892:            32           1280  org.glassfish.jersey.internal.util.collection.Values$LazyValueImpl
 893:            52           1248  jdk.proxy1.$Proxy0 (jdk.proxy1)
 894:             9           1224  com.google.protobuf.DescriptorProtos$FileDescriptorProto
 895:            38           1216  [Ljava.util.concurrent.atomic.Striped64$Cell; (java.base@21.0.6)
 896:             3           1200  [Ljava.lang.invoke.LambdaForm; (java.base@21.0.6)
 897:            30           1200  com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators
 898:            25           1200  com.google.common.collect.RegularImmutableSet
 899:            30           1200  io.grpc.netty.WriteBufferingAndExceptionHandler
 900:            15           1200  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.6)
 901:            50           1200  kotlin.reflect.jvm.internal.KMutableProperty1Impl$$Lambda$0
 902:            25           1200  kotlin.reflect.jvm.internal.impl.load.java.lazy.LazyJavaTypeParameterResolver
 903:            10           1200  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInsPackageFragmentImpl
 904:            30           1200  org.glassfish.jersey.uri.PatternWithGroups
 905:            37           1184  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$2
 906:            37           1184  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$6
 907:            37           1184  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$7
 908:            37           1184  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$8
 909:            21           1176  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$Companion$NameAndSignature
 910:            21           1176  org.glassfish.jersey.server.internal.ServerTraceEvent
 911:            29           1160  com.fasterxml.jackson.databind.DeserializationFeature
 912:            29           1160  io.grpc.LoadBalancer$CreateSubchannelArgs
 913:            29           1160  io.grpc.SynchronizationContext
 914:            29           1160  io.grpc.internal.PickFirstLoadBalancer
 915:            29           1160  java.util.regex.Pattern$Ques (java.base@21.0.6)
 916:            12           1152  com.aerospike.vector.client.proto.HnswParams
 917:            16           1152  com.codahale.metrics.ExponentiallyDecayingReservoir
 918:             9           1152  java.text.DecimalFormatSymbols (java.base@21.0.6)
 919:            48           1152  java.util.TreeMap$EntrySet (java.base@21.0.6)
 920:            24           1152  java.util.regex.Pattern$Curly (java.base@21.0.6)
 921:            24           1152  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.JvmPackageScope
 922:            24           1152  kotlinx.coroutines.EventLoopImplBase$DelayedResumeTask
 923:            18           1152  org.glassfish.jersey.server.model.Resource
 924:            36           1152  org.glassfish.jersey.server.model.ResourceMethod
 925:            36           1152  sun.nio.fs.UnixFileKey (java.base@21.0.6)
 926:            24           1152  sun.security.x509.OIDMap$OIDInfo (java.base@21.0.6)
 927:            13           1144  javax.management.openmbean.CompositeType (java.management@21.0.6)
 928:            47           1128  java.util.Optional (java.base@21.0.6)
 929:             2           1120  io.undertow.servlet.api.DeploymentInfo
 930:            10           1120  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedTypeParameterDescriptor
 931:            35           1120  kotlinx.coroutines.ExecutorCoroutineDispatcherImpl
 932:            35           1120  kotlinx.coroutines.SupervisorJobImpl
 933:            27           1112  [Ljava.io.ObjectStreamField; (java.base@21.0.6)
 934:            23           1104  com.aerospike.flow.CancellableFlow
 935:            46           1104  com.google.inject.internal.FailableCache$1
 936:            46           1104  java.util.concurrent.atomic.AtomicLongArray (java.base@21.0.6)
 937:            46           1104  jdk.proxy1.$Proxy7 (jdk.proxy1)
 938:            46           1104  kotlin.reflect.jvm.internal.KClassImpl$$Lambda$0
 939:            46           1104  kotlin.reflect.jvm.internal.impl.resolve.scopes.InnerClassesScopeWrapper
 940:            46           1104  kotlin.reflect.jvm.internal.impl.types.NullableSimpleType
 941:            17           1088  com.sun.jmx.mbeanserver.PerInterface (java.management@21.0.6)
 942:            27           1080  [Lorg.glassfish.jersey.server.internal.routing.Router;
 943:            27           1080  io.grpc.netty.GrpcHttp2HeadersUtils$GrpcHttp2ServerHeadersDecoder
 944:            27           1080  kotlinx.coroutines.StandaloneCoroutine
 945:             9           1080  org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$ClassBasedBindingBuilder
 946:            27           1080  org.glassfish.jersey.server.model.MethodHandler$ClassBasedMethodHandler
 947:            27           1080  sun.security.provider.PolicyFile$PolicyEntry (java.base@21.0.6)
 948:            38           1072  [Ljavax.management.MBeanParameterInfo; (java.management@21.0.6)
 949:            15           1064  [Lcom.google.protobuf.Descriptors$Descriptor;
 950:            19           1064  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@21.0.6)
 951:            19           1064  kotlin.reflect.jvm.internal.impl.util.Checks
 952:            19           1064  org.glassfish.jersey.server.model.internal.JavaResourceMethodDispatcherProvider$ResponseOutInvoker
 953:            44           1056  com.google.protobuf.ByteString$LiteralByteString
 954:            33           1056  io.grpc.ServerInterceptors$InterceptCallHandler
 955:            44           1056  kotlin.reflect.jvm.internal.KPropertyImpl$Getter$$Lambda$0
 956:            33           1056  kotlin.reflect.jvm.internal.impl.load.java.lazy.ContextKt$$Lambda$0
 957:            33           1056  sun.security.x509.AVA (java.base@21.0.6)
 958:             1           1040  [Ljava.lang.Character; (java.base@21.0.6)
 959:            26           1040  com.fasterxml.jackson.databind.SerializationFeature
 960:            26           1040  com.google.protobuf.Descriptors$DescriptorPool$PackageDescriptor
 961:            13           1040  java.util.concurrent.ConcurrentHashMap$TreeNode (java.base@21.0.6)
 962:            26           1040  kotlin.reflect.jvm.internal.impl.protobuf.GeneratedMessageLite$ExtensionDescriptor
 963:            43           1032  io.netty.util.concurrent.SingleThreadEventExecutor$4
 964:            16           1024  java.util.Hashtable (java.base@21.0.6)
 965:            14           1008  com.aerospike.client.async.NettyEventLoop
 966:            63           1008  com.google.inject.assistedinject.FactoryProvider2$ThreadLocalProvider
 967:            21           1008  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$LazyJavaClassTypeConstructor
 968:            21           1008  org.glassfish.jersey.inject.hk2.Hk2Helper$1
 969:             6           1008  org.glassfish.jersey.internal.guava.LocalCache
 970:            21           1008  sun.nio.fs.UnixPath (java.base@21.0.6)
 971:            25           1000  com.google.protobuf.Descriptors$EnumValueDescriptor
 972:            31            992  java.security.Provider$EngineDescription (java.base@21.0.6)
 973:            41            984  io.netty.buffer.PoolThreadCache$FreeOnFinalize
 974:            41            984  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaMethod
 975:            41            984  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassMemberScope$$Lambda$1
 976:            41            984  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassMemberScope$$Lambda$3
 977:            41            984  kotlin.reflect.jvm.internal.impl.metadata.deserialization.Flags$BooleanFlagField
 978:            12            960  io.undertow.Undertow$ListenerConfig
 979:            30            960  java.lang.ProcessEnvironment$Value (java.base@21.0.6)
 980:            30            960  java.lang.ProcessEnvironment$Variable (java.base@21.0.6)
 981:            40            960  java.util.HashMap$Values (java.base@21.0.6)
 982:            40            960  kotlin.reflect.jvm.internal.impl.descriptors.runtime.components.RuntimeSourceElementFactory$RuntimeSourceElement
 983:            24            960  org.glassfish.jersey.internal.guava.LocalCache$AccessQueue$1
 984:            17            952  com.aerospike.vector.client.proto.HnswCachingParams
 985:            59            944  kotlin.reflect.jvm.internal.impl.load.java.lazy.types.RawProjectionComputer
 986:            59            944  kotlin.reflect.jvm.internal.impl.types.TypeParameterErasureOptions
 987:            29            928  io.grpc.ConnectivityStateInfo
 988:            29            928  io.grpc.internal.AtomicBackoff
 989:            29            928  io.grpc.internal.AutoConfiguredLoadBalancerFactory
 990:            29            928  io.grpc.internal.ConnectivityStateManager
 991:            29            928  io.grpc.internal.DelayedClientTransport$1
 992:            29            928  io.grpc.internal.DelayedClientTransport$2
 993:            29            928  io.grpc.internal.DelayedClientTransport$3
 994:            29            928  io.grpc.internal.DelayedClientTransport$PickerState
 995:            58            928  io.grpc.internal.ExponentialBackoffPolicy$Provider
 996:            29            928  io.grpc.internal.InternalSubchannel$1
 997:            29            928  io.grpc.internal.InternalSubchannel$Index
 998:            29            928  io.grpc.internal.ManagedChannelImpl$1ChannelCallTracerFactory
 999:            29            928  io.grpc.internal.ManagedChannelImpl$ChannelStreamProvider
1000:            29            928  io.grpc.internal.ManagedChannelImpl$IdleModeStateAggregator
1001:            29            928  io.grpc.internal.ManagedChannelImpl$LbHelperImpl
1002:            29            928  io.grpc.internal.ManagedChannelImpl$SubchannelImpl$1ManagedInternalSubchannelCallback
1003:            29            928  io.grpc.internal.ManagedChannelOrphanWrapper
1004:            29            928  io.grpc.internal.MetricRecorderImpl
1005:            29            928  io.grpc.internal.PickFirstLoadBalancer$1
1006:            29            928  io.grpc.internal.ScParser
1007:            29            928  java.lang.invoke.ConstantCallSite (java.base@21.0.6)
1008:            29            928  java.lang.invoke.MethodHandleNatives$CallSiteContext (java.base@21.0.6)
1009:            29            928  kotlin.reflect.jvm.internal.impl.resolve.scopes.receivers.TransientReceiver
1010:            23            920  com.fasterxml.jackson.databind.deser.impl.PropertyBasedCreator
1011:            23            920  com.google.inject.internal.ConstructorInjectorStore$1
1012:            23            920  com.google.inject.internal.MembersInjectorStore
1013:            23            920  com.google.inject.internal.MembersInjectorStore$1
1014:            23            920  com.google.inject.internal.WeakKeySet
1015:            23            920  org.yaml.snakeyaml.tokens.Token$ID
1016:            23            920  picocli.CommandLine$Help$Ansi$Style
1017:            38            912  jdk.proxy2.$Proxy8 (jdk.proxy2)
1018:            38            912  org.bouncycastle.jce.provider.BouncyCastleProvider$JcaCryptoService
1019:            38            912  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$CacheKey
1020:            28            896  [Ljava.security.spec.AlgorithmParameterSpec; (java.base@21.0.6)
1021:            28            896  [Lorg.bouncycastle.asn1.x509.AlgorithmIdentifier;
1022:            14            896  com.aerospike.client.async.HashedWheelTimer
1023:            14            896  com.aerospike.vector.client.proto.HnswHealerParams
1024:            14            896  com.aerospike.vector.cluster.Cluster$ClusterEpoch
1025:             8            896  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@21.0.6)
1026:            14            896  java.util.EnumMap (java.base@21.0.6)
1027:            14            896  javax.management.openmbean.SimpleType (java.management@21.0.6)
1028:            16            896  org.glassfish.jersey.message.internal.MsgTraceEvent
1029:            28            896  org.jboss.logging.Slf4jLocationAwareLogger
1030:            13            888  [Lkotlin.reflect.KParameter;
1031:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$0
1032:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$1
1033:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$10
1034:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$11
1035:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$12
1036:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$13
1037:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$14
1038:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$15
1039:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$16
1040:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$17
1041:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$3
1042:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$4
1043:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$5
1044:            37            888  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$9
1045:            37            888  kotlin.reflect.jvm.internal.KDeclarationContainerImpl$Data$$Lambda$0
1046:             8            880  [D (java.base@21.0.6)
1047:            10            880  sun.invoke.util.Wrapper (java.base@21.0.6)
1048:            10            880  sun.security.x509.X500Name (java.base@21.0.6)
1049:            27            864  com.fasterxml.jackson.databind.introspect.AnnotationCollector$OneAnnotation
1050:            12            864  com.google.inject.internal.LinkedBindingImpl
1051:            27            864  io.grpc.netty.NettyServerHandler$KeepAlivePinger
1052:            27            864  io.grpc.netty.NettyServerHandler$WriteMonitoringFrameWriter
1053:            27            864  io.netty.handler.codec.CodecOutputList$CodecOutputLists
1054:            54            864  io.netty.handler.codec.http2.Http2Flags
1055:            12            864  io.undertow.server.protocol.http.HttpOpenListener
1056:             9            864  java.lang.invoke.BoundMethodHandle$Species_LLLLLL (java.base@21.0.6)
1057:            18            864  java.lang.invoke.VarForm (java.base@21.0.6)
1058:            36            864  jdk.proxy2.$Proxy53 (jdk.proxy2)
1059:            36            864  kotlinx.coroutines.internal.Symbol
1060:            27            864  org.glassfish.jersey.server.internal.routing.MethodRouting
1061:            27            864  org.glassfish.jersey.server.internal.routing.PushMethodHandlerRouter
1062:            12            864  org.xnio.nio.NioTcpServerHandle
1063:            26            856  [Lcom.google.protobuf.Descriptors$OneofDescriptor;
1064:             1            840  [[[C (java.base@21.0.6)
1065:             7            840  com.aerospike.client.policy.WritePolicy
1066:             7            840  com.fasterxml.jackson.databind.cfg.BaseSettings
1067:            21            840  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularFieldAccessor
1068:            35            840  java.util.regex.Pattern$Start (java.base@21.0.6)
1069:            35            840  jdk.proxy1.$Proxy13 (jdk.proxy1)
1070:            35            840  kotlinx.coroutines.internal.ContextScope
1071:            13            832  com.fasterxml.jackson.core.JsonToken
1072:            13            832  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.6)
1073:            26            832  java.security.spec.ECFieldF2m (java.base@21.0.6)
1074:            13            832  java.util.ResourceBundle$BundleReference (java.base@21.0.6)
1075:            26            832  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$KeyWithComputation
1076:            26            832  org.glassfish.hk2.utilities.binding.AbstractBinder$2
1077:            13            832  sun.nio.ch.SelectionKeyImpl (java.base@21.0.6)
1078:             1            816  [Lcom.aerospike.client.cluster.Connection;
1079:             3            816  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
1080:            34            816  io.grpc.internal.SharedResourcePool
1081:            34            816  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser (java.base@21.0.6)
1082:            17            816  kotlin.reflect.jvm.internal.calls.CallerImpl$FieldGetter$Instance
1083:            25            800  jdk.incubator.vector.VectorOperators$UnaryImpl (jdk.incubator.vector@21.0.6)
1084:            10            800  sun.util.calendar.ZoneInfo (java.base@21.0.6)
1085:            33            792  [Lsun.security.x509.AVA; (java.base@21.0.6)
1086:             9            792  com.fasterxml.jackson.databind.deser.std.CollectionDeserializer
1087:            11            792  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping (java.management@21.0.6)
1088:            33            792  io.netty.channel.ReflectiveChannelFactory
1089:            14            784  com.codahale.metrics.ExponentialMovingAverages
1090:             7            784  org.glassfish.jersey.internal.inject.SupplierClassBinding
1091:            24            768  io.grpc.netty.NettyServer$3
1092:            24            768  io.grpc.netty.NettyServer$ListenSocket
1093:            24            768  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1094:            32            768  io.netty.channel.WriteBufferWaterMark
1095:            16            768  java.time.temporal.ChronoUnit (java.base@21.0.6)
1096:            32            768  jdk.proxy2.$Proxy23 (jdk.proxy2)
1097:            24            768  kotlin.reflect.jvm.internal.impl.load.java.lazy.LazyJavaPackageFragmentProvider$$Lambda$0
1098:            24            768  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageScope$$Lambda$0
1099:            24            768  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageScope$$Lambda$1
1100:            24            768  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.JavaTypeQualifiers
1101:            12            768  org.xnio.nio.QueuedNioTcpServer2
1102:            12            768  sun.util.locale.provider.LocaleResources$ResourceReference (java.base@21.0.6)
1103:            24            760  [Lkotlin.reflect.jvm.internal.impl.resolve.scopes.MemberScope;
1104:            19            760  com.fasterxml.jackson.core.JsonParser$Feature
1105:             5            760  java.util.GregorianCalendar (java.base@21.0.6)
1106:             5            760  sun.security.provider.HashDrbg (java.base@21.0.6)
1107:            31            744  com.google.inject.internal.ConstantFactory
1108:            23            736  com.aerospike.flow.CancellableFlow$job$1$1
1109:            23            736  com.fasterxml.jackson.databind.util.LRUMap
1110:            23            736  com.fasterxml.jackson.databind.util.internal.LinkedDeque
1111:            23            736  com.google.inject.internal.ConstructorInjectorStore
1112:            23            736  com.google.inject.internal.ProvisionListenerCallbackStore
1113:            23            736  kotlin.reflect.jvm.internal.impl.incremental.components.NoLookupLocation
1114:            23            736  org.glassfish.jersey.server.spi.internal.ParamValueFactoryWithSource
1115:            13            728  com.aerospike.vector.index.IndexLogEntry
1116:            13            728  com.github.benmanes.caffeine.cache.PSW
1117:             7            728  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaTypeParameterDescriptor
1118:             7            728  org.glassfish.jersey.internal.inject.SupplierInstanceBinding
1119:             5            720  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@21.0.6)
1120:            18            720  com.aerospike.client.Operation$Type
1121:            18            720  com.google.protobuf.Descriptors$FieldDescriptor$Type
1122:            30            720  io.grpc.netty.ProtocolNegotiators$GrpcNegotiationHandler
