10:
 num     #instances         #bytes  class name (module)
2836:             1             56  com.aerospike.vector.exchange.Exchange$ExchangeReadyToCommit
2837:             1             56  com.aerospike.vector.exchange.ExchangeService$1
2838:             1             56  com.aerospike.vector.heartbeat.AdjacencyMonitor$cancellableFlow$1
2839:             1             56  com.aerospike.vector.heartbeat.DiscoveryRegister$1
2840:             1             56  com.aerospike.vector.heartbeat.HeartbeatTransmitter$1
2841:             1             56  com.aerospike.vector.index.BatchIndexMergeStatus
2842:             1             56  com.aerospike.vector.index.DeleteProxyRequest
2843:             1             56  com.aerospike.vector.index.ExistsProxyRequest
2844:             1             56  com.aerospike.vector.index.GetProxyRequest
2845:             1             56  com.aerospike.vector.index.IndexMetricsResponse
2846:             1             56  com.aerospike.vector.index.IsIndexedProxyRequest
2847:             1             56  com.aerospike.vector.index.NodeBatchIndexMergeComplete
2848:             1             56  com.aerospike.vector.index.PutProxyRequest
2849:             1             56  com.aerospike.vector.index.StandaloneIndexBuildAbortRequest
2850:             1             56  com.aerospike.vector.index.StandaloneIndexBuildCompletedRequest
2851:             1             56  com.aerospike.vector.index.StandaloneIndexBuildStartRequest
2852:             1             56  com.aerospike.vector.index.StandaloneIndexCoordinator$cancellableFlow$1
2853:             1             56  com.aerospike.vector.index.StandaloneIndexWorker$cancellableFlow$1
2854:             1             56  com.aerospike.vector.index.VectorSearchProxyRequest
2855:             1             56  com.aerospike.vector.index.cache.IndexCacheCoordinator$1
2856:             1             56  com.aerospike.vector.index.cache.IndexCacheCoordinator$2
2857:             1             56  com.aerospike.vector.index.healer.coordinator.IndexHealerCoordinator$cancellableFlow$1
2858:             1             56  com.aerospike.vector.index.healer.worker.IndexHealerWorker$cancellableFlow$1
2859:             1             56  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerJob$2
2860:             1             56  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerScanJobs$1$1
2861:             1             56  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerScanJobs$1$2
2862:             1             56  com.aerospike.vector.index.hnsw.store.PersistentHnswGraphStore$getEnterpointId$1
2863:             1             56  com.aerospike.vector.index.merge.BatchJobLauncher$launchInWorkerMergeScope$1
2864:             1             56  com.aerospike.vector.index.merge.coordinator.CoordinatorBatchMergeJob$1
2865:             1             56  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$currentPendingBatches$1$1
2866:             1             56  com.aerospike.vector.index.merge.worker.IndexMergeWorker$1
2867:             1             56  com.aerospike.vector.index.metrics.CacheMetricRefresher$cancellableFlow$1
2868:             1             56  com.aerospike.vector.index.metrics.IndexMetricsTracker$refreshClusterMetricsFlow$1
2869:             1             56  com.aerospike.vector.interconnect.InterconnectDirectory
2870:             1             56  com.aerospike.vector.server.grpc.service.GrpcIndexService
2871:             1             56  com.aerospike.vector.storage.AerospikeStorageFactory
2872:             1             56  com.aerospike.vector.storage.AerospikeStorageKvs$batchFetch$3
2873:             1             56  com.codahale.metrics.json.MetricsModule$TimerSerializer
2874:             1             56  com.fasterxml.jackson.databind.introspect.DefaultAccessorNamingStrategy$Provider
2875:             1             56  com.google.protobuf.ExtensionRegistry
2876:             1             56  com.sun.jmx.mbeanserver.JmxMBeanServer (java.management@21.0.6)
2877:             1             56  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl (java.management@21.0.6)
2878:             1             56  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@21.0.6)
2879:             1             56  com.sun.management.internal.OperatingSystemImpl (jdk.management@21.0.6)
2880:             1             56  io.grpc.InternalChannelz
2881:             1             56  io.netty.util.ResourceLeakDetector
2882:             1             56  io.netty.util.concurrent.DefaultPromise$StacklessCancellationException
2883:             1             56  io.undertow.security.handlers.SecurityInitialHandler
2884:             1             56  io.undertow.server.session.SessionCookieConfig
2885:             1             56  java.io.BufferedInputStream (java.base@21.0.6)
2886:             1             56  java.io.PrintWriter (java.base@21.0.6)
2887:             1             56  java.lang.ArithmeticException (java.base@21.0.6)
2888:             1             56  java.lang.ArrayIndexOutOfBoundsException (java.base@21.0.6)
2889:             1             56  java.lang.ArrayStoreException (java.base@21.0.6)
2890:             1             56  java.lang.ClassCastException (java.base@21.0.6)
2891:             1             56  java.lang.ExceptionInInitializerError (java.base@21.0.6)
2892:             1             56  java.lang.ThreadBuilders$VirtualThreadFactory (java.base@21.0.6)
2893:             1             56  java.lang.UnsupportedOperationException (java.base@21.0.6)
2894:             1             56  java.lang.VirtualMachineError (java.base@21.0.6)
2895:             1             56  java.net.Socket (java.base@21.0.6)
2896:             1             56  java.security.UnresolvedPermission (java.base@21.0.6)
2897:             1             56  java.util.Collections$UnmodifiableSortedMap (java.base@21.0.6)
2898:             1             56  java.util.ResourceBundle$2 (java.base@21.0.6)
2899:             1             56  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base@21.0.6)
2900:             1             56  java.util.concurrent.ConcurrentLinkedDeque$Itr (java.base@21.0.6)
2901:             1             56  jdk.internal.event.SecurityProviderServiceEvent (java.base@21.0.6)
2902:             1             56  jdk.internal.loader.ArchivedClassLoaders (java.base@21.0.6)
2903:             1             56  jdk.net.ExtendedSocketOptions$1 (jdk.net@21.0.6)
2904:             1             56  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$StringTableTypes
2905:             1             56  kotlin.reflect.jvm.internal.impl.name.CallableId
2906:             1             56  kotlin.reflect.jvm.internal.impl.types.ClassTypeConstructorImpl
2907:             1             56  kotlinx.coroutines.scheduling.DefaultScheduler
2908:             1             56  org.glassfish.jersey.server.internal.inject.PrimitiveValueOfExtractor
2909:             1             56  org.glassfish.jersey.server.internal.inject.WebTargetValueParamProvider
2910:             1             56  org.glassfish.jersey.server.model.ResourceMethodInvoker$Builder
2911:             1             56  org.glassfish.jersey.server.model.internal.JavaResourceMethodDispatcherProvider$VoidOutInvoker
2912:             1             56  org.glassfish.jersey.servlet.WebComponent
2913:             1             56  org.glassfish.jersey.servlet.WebComponent$WebComponentBinder
2914:             1             56  org.jboss.threads.EnhancedQueueExecutor$SchedulerTask
2915:             1             56  org.jvnet.hk2.internal.PerLocatorUtilities
2916:             1             56  org.jvnet.mimepull.MIMEConfig
2917:             1             56  picocli.CommandLine$Help$Ansi$Text
2918:             1             56  sun.nio.cs.StandardCharsets$Aliases (java.base@21.0.6)
2919:             1             56  sun.nio.cs.StandardCharsets$Cache (java.base@21.0.6)
2920:             1             56  sun.nio.cs.UTF_8$Decoder (java.base@21.0.6)
2921:             1             56  sun.security.provider.DSAPublicKeyImpl (java.base@21.0.6)
2922:             1             56  sun.security.util.KnownOIDs$1 (java.base@21.0.6)
2923:             1             56  sun.security.util.KnownOIDs$10 (java.base@21.0.6)
2924:             1             56  sun.security.util.KnownOIDs$2 (java.base@21.0.6)
2925:             1             56  sun.security.util.KnownOIDs$3 (java.base@21.0.6)
2926:             1             56  sun.security.util.KnownOIDs$4 (java.base@21.0.6)
2927:             1             56  sun.security.util.KnownOIDs$5 (java.base@21.0.6)
2928:             1             56  sun.security.util.KnownOIDs$6 (java.base@21.0.6)
2929:             1             56  sun.security.util.KnownOIDs$7 (java.base@21.0.6)
2930:             1             56  sun.security.util.KnownOIDs$8 (java.base@21.0.6)
2931:             1             56  sun.security.util.KnownOIDs$9 (java.base@21.0.6)
2932:             1             56  sun.util.resources.Bundles$1 (java.base@21.0.6)
2933:             3             48  [Lch.qos.logback.core.filter.Filter;
2934:             1             48  [Lcom.aerospike.client.BatchRecord$Type;
2935:             1             48  [Lcom.aerospike.client.Log$Level;
2936:             2             48  [Lcom.aerospike.client.async.AsyncScanPartition;
2937:             1             48  [Lcom.aerospike.client.policy.AuthMode;
2938:             1             48  [Lcom.aerospike.client.policy.ReadModeSC;
2939:             1             48  [Lcom.aerospike.vector.cluster.JoinRequestResult;
2940:             1             48  [Lcom.aerospike.vector.cluster.events.StateChangeQualifier;
2941:             1             48  [Lcom.aerospike.vector.config.NodeRoleSet;
2942:             1             48  [Lcom.aerospike.vector.exchange.ExchangeState;
2943:             1             48  [Lcom.aerospike.vector.index.IndexLogEntry$OperationCase;
2944:             1             48  [Lcom.fasterxml.jackson.core.StreamReadCapability;
2945:             1             48  [Lcom.fasterxml.jackson.core.util.Separators$Spacing;
2946:             1             48  [Lcom.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor;
2947:             1             48  [Lcom.google.common.collect.MapMakerInternalMap$Segment;
2948:             1             48  [Lcom.google.inject.internal.Initializer$InjectableReferenceState;
2949:             1             48  [Lcom.google.inject.internal.InternalFlags$CustomClassLoadingOption;
2950:             1             48  [Lcom.google.protobuf.Descriptors$FileDescriptor$Syntax;
2951:             2             48  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry; (java.management@21.0.6)
2952:             1             48  [Lio.grpc.ChannelLogger$ChannelLogLevel;
2953:             1             48  [Lio.grpc.InternalChannelz$ChannelTrace$Event$Severity;
2954:             1             48  [Lio.grpc.internal.ClientStreamListener$RpcProgress;
2955:             1             48  [Lio.netty.channel.DefaultChannelPipeline$AddStrategy;
2956:             1             48  [Lio.netty.util.ResourceLeakDetector$Level;
2957:             1             48  [Lio.undertow.security.impl.SecurityContextImpl$AuthenticationState;
2958:             2             48  [Lio.undertow.server.handlers.form.FormParserFactory$ParserDefinition;
2959:             1             48  [Lio.undertow.servlet.api.TransportGuaranteeType;
2960:             1             48  [Ljava.lang.ThreadGroup; (java.base@21.0.6)
2961:             1             48  [Ljava.lang.ThreadLocal; (java.base@21.0.6)
2962:             1             48  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base@21.0.6)
2963:             1             48  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@21.0.6)
2964:             1             48  [Ljava.text.Normalizer$Form; (java.base@21.0.6)
2965:             1             48  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@21.0.6)
2966:             1             48  [Ljava.time.temporal.IsoFields$Field; (java.base@21.0.6)
2967:             1             48  [Ljava.util.regex.Pattern$Qtype; (java.base@21.0.6)
2968:             1             48  [Ljava.util.stream.StreamShape; (java.base@21.0.6)
2969:             1             48  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@21.0.6)
2970:             1             48  [Lkotlin.reflect.jvm.internal.impl.builtins.functions.FunctionTypeKind;
2971:             1             48  [Lkotlin.reflect.jvm.internal.impl.descriptors.CallableMemberDescriptor$Kind;
2972:             1             48  [Lkotlin.reflect.jvm.internal.impl.descriptors.Modality;
2973:             1             48  [Lkotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$TypeSafeBarrierDescription;
2974:             1             48  [Lkotlin.reflect.jvm.internal.impl.load.java.descriptors.JavaMethodDescriptor$ParameterNamesStatus;
2975:             1             48  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Type$Argument$Projection;
2976:             1             48  [Lkotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotatedCallableKind;
2977:             1             48  [Lkotlinx.coroutines.CoroutineStart;
2978:             1             48  [Lnet.engio.mbassy.bus.MessagePublication$State;
2979:             1             48  [Lorg.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer$EmptyClusterStrategy;
2980:             1             48  [Lorg.bouncycastle.crypto.params.DHParameters;
2981:             1             48  [Lorg.bouncycastle.crypto.params.DSAParameters;
2982:             1             48  [Lorg.glassfish.jersey.uri.internal.TemplateVariable$Position;
2983:             1             48  [Lorg.yaml.snakeyaml.nodes.NodeId;
2984:             1             48  [Lpicocli.CommandLine$TraceLevel;
2985:             1             48  ch.qos.logback.classic.util.ContextInitializer
2986:             2             48  ch.qos.logback.core.pattern.FormatInfo
2987:             1             48  com.aerospike.client.async.NettyEventLoops
2988:             1             48  com.aerospike.client.policy.BatchDeletePolicy
2989:             1             48  com.aerospike.connect.metrics.manage.config.ManageServerConfig
2990:             1             48  com.aerospike.connect.metrics.manage.service.PrometheusExports
2991:             1             48  com.aerospike.vector.client.proto.AuthRequest
2992:             1             48  com.aerospike.vector.client.proto.ClusterNodeEndpointsRequest
2993:             1             48  com.aerospike.vector.client.proto.DeleteRequest
2994:             1             48  com.aerospike.vector.client.proto.ExistsRequest
2995:             1             48  com.aerospike.vector.client.proto.GrantRolesRequest
2996:             1             48  com.aerospike.vector.client.proto.IndexCreateRequest
2997:             1             48  com.aerospike.vector.client.proto.IndexDropRequest
2998:             1             48  com.aerospike.vector.client.proto.IndexGetRequest
2999:             1             48  com.aerospike.vector.client.proto.IndexStatusRequest
3000:             1             48  com.aerospike.vector.client.proto.RevokeRolesRequest
3001:             1             48  com.aerospike.vector.client.proto.ServerEndpoint
3002:             1             48  com.aerospike.vector.client.proto.UpdateCredentialsRequest
3003:             1             48  com.aerospike.vector.client.proto.User
3004:             1             48  com.aerospike.vector.client.proto.Value
3005:             1             48  com.aerospike.vector.cluster.Cluster$AcceptMessage
3006:             1             48  com.aerospike.vector.cluster.Cluster$JoinReject
3007:             1             48  com.aerospike.vector.cluster.Cluster$JoinRequest
3008:             1             48  com.aerospike.vector.cluster.Cluster$PrepareMessage
3009:             1             48  com.aerospike.vector.cluster.Cluster$ProposalId
3010:             2             48  com.aerospike.vector.cluster.ClusterId
3011:             2             48  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104eb060
3012:             1             48  com.aerospike.vector.cluster.TickGenerator
3013:             1             48  com.aerospike.vector.exchange.ExchangeClusterStateService
3014:             1             48  com.aerospike.vector.heartbeat.Heartbeat$EndpointsQuery
3015:             2             48  com.aerospike.vector.heartbeat.HeartbeatServiceGrpc$HeartbeatServiceMethodDescriptorSupplier
3016:             2             48  com.aerospike.vector.heartbeat.HeartbeatServiceGrpc$MethodHandlers
3017:             1             48  com.aerospike.vector.index.BatchBucketStore
3018:             1             48  com.aerospike.vector.index.BatchIndexStatusResponse
3019:             1             48  com.aerospike.vector.index.EvictCachedVerticesRequest
3020:             1             48  com.aerospike.vector.index.ExistsProxyResponse
3021:             1             48  com.aerospike.vector.index.GetProxyResponse
3022:             3             48  com.aerospike.vector.index.IndexCatalog$$FastClassByGuice$$2643561
3023:             3             48  com.aerospike.vector.index.IndexLog$$FastClassByGuice$$2525e65
3024:             2             48  com.aerospike.vector.index.IndexLog$$Lambda/0x00007fcc106fc618
3025:             1             48  com.aerospike.vector.index.IsIndexedProxyResponse
3026:             1             48  com.aerospike.vector.index.MarkCachedVerticesInvalidRequest
3027:             1             48  com.aerospike.vector.index.VectorSearchProxyResponse
3028:             1             48  com.aerospike.vector.index.config.IndexCleanupConfig
3029:             1             48  com.aerospike.vector.index.merge.BatchJobLauncher
3030:             1             48  com.aerospike.vector.index.merge.coordinator.config.IndexBatchMergeConfig
3031:             1             48  com.aerospike.vector.index.metrics.CacheMetricRefresher
3032:             3             48  com.aerospike.vector.index.metrics.IndexMetricsRegistry$$FastClassByGuice$$28be039
3033:             2             48  com.aerospike.vector.index.scan.Scanner$ScanConfig
3034:             3             48  com.aerospike.vector.server.grpc.service.GrpcTransactService$$FastClassByGuice$$63308cc
3035:             1             48  com.aerospike.vector.storage.AerospikeStorageKvs
3036:             1             48  com.aerospike.vector.storage.AsyncRecordSequenceListener
3037:             2             48  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10337280
3038:             2             48  com.fasterxml.jackson.databind.InjectableValues$Std
3039:             2             48  com.fasterxml.jackson.databind.ObjectMapper$1
3040:             1             48  com.fasterxml.jackson.databind.ObjectWriter$GeneratorSettings
3041:             2             48  com.fasterxml.jackson.databind.module.SimpleDeserializers
3042:             2             48  com.fasterxml.jackson.databind.ser.std.BooleanSerializer
3043:             1             48  com.fasterxml.jackson.databind.ser.std.CalendarSerializer
3044:             1             48  com.fasterxml.jackson.databind.ser.std.DateSerializer
3045:             1             48  com.fasterxml.jackson.databind.type.TypeFactory
3046:             2             48  com.fasterxml.jackson.module.kotlin.KotlinDeserializers
3047:             2             48  com.fasterxml.jackson.module.kotlin.KotlinInstantiators
3048:             1             48  com.github.benmanes.caffeine.cache.BoundedLocalCache$BoundedLocalLoadingCache
3049:             2             48  com.github.benmanes.caffeine.cache.BoundedLocalCache$EntrySetView
3050:             1             48  com.github.benmanes.caffeine.cache.NodeFactory$DeadWeakKey
3051:             1             48  com.github.benmanes.caffeine.cache.NodeFactory$RetiredWeakKey
3052:             2             48  com.google.common.base.Joiner
3053:             2             48  com.google.inject.internal.Annotations$AnnotationChecker$1
3054:             1             48  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$RealOneofAccessor
3055:             1             48  com.google.protobuf.TextFormat$Parser
3056:             1             48  com.sun.management.internal.OperatingSystemImpl$ProcessCpuTicks (jdk.management@21.0.6)
3057:             1             48  com.sun.management.internal.OperatingSystemImpl$SystemCpuTicks (jdk.management@21.0.6)
3058:             2             48  io.grpc.DecompressorRegistry$DecompressorInfo
3059:             2             48  io.grpc.SynchronizationContext$ManagedRunnable
3060:             2             48  io.grpc.internal.ManagedChannelImpl$SubchannelImpl$1ShutdownSubchannel
3061:             2             48  io.grpc.internal.ServerImpl$ServerListenerImpl
3062:             2             48  io.grpc.netty.NettyServer$SharedResourceReferenceCounter
3063:             2             48  io.netty.buffer.PooledByteBufAllocator$1
3064:             2             48  io.netty.buffer.PooledByteBufAllocatorMetric
3065:             2             48  io.netty.channel.group.DefaultChannelGroup$1
3066:             2             48  io.netty.channel.group.VoidChannelGroupFuture
3067:             1             48  io.netty.handler.codec.http.HttpStatusClass$1
3068:             2             48  io.netty.util.concurrent.ThreadPerTaskExecutor
3069:             2             48  io.undertow.server.DefaultByteBufferPool$ThreadLocalCache
3070:             2             48  io.undertow.server.handlers.form.FormEncodedDataDefinition
3071:             2             48  io.undertow.server.handlers.form.FormParserFactory
3072:             1             48  io.undertow.server.protocol.http.ServerFixedLengthStreamSinkConduit
3073:             1             48  io.undertow.servlet.core.DeploymentManagerImpl
3074:             2             48  io.undertow.servlet.core.ManagedServlet$DefaultInstanceStrategy$1
3075:             2             48  io.undertow.servlet.handlers.ServletHandler
3076:             1             48  io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler
3077:             1             48  io.undertow.servlet.spec.SessionCookieConfigImpl
3078:             2             48  io.undertow.servlet.util.ConstructorInstanceFactory
3079:             1             48  io.undertow.util.PathMatcher
3080:             2             48  io.undertow.util.SubstringMap
3081:             1             48  jakarta.xml.bind.JAXBElement
3082:             2             48  java.io.FilePermissionCollection (java.base@21.0.6)
3083:             1             48  java.lang.Module$ArchivedData (java.base@21.0.6)
3084:             1             48  java.lang.invoke.VarHandleLongs$Array (java.base@21.0.6)
3085:             1             48  java.lang.module.ModuleDescriptor$Version (java.base@21.0.6)
3086:             1             48  java.net.InetAddress$CachedLookup (java.base@21.0.6)
3087:             2             48  java.nio.ByteOrder (java.base@21.0.6)
3088:             2             48  java.nio.channels.spi.AbstractSelector$1 (java.base@21.0.6)
3089:             2             48  java.nio.file.attribute.PosixFilePermissions$1 (java.base@21.0.6)
3090:             2             48  java.time.format.DateTimeFormatterBuilder$1 (java.base@21.0.6)
3091:             3             48  java.util.Base64$Decoder (java.base@21.0.6)
3092:             2             48  java.util.ResourceBundle$SingleFormatControl (java.base@21.0.6)
3093:             1             48  java.util.concurrent.SynchronousQueue (java.base@21.0.6)
3094:             1             48  java.util.zip.ZipCoder$UTF8ZipCoder (java.base@21.0.6)
3095:             1             48  jdk.internal.jimage.ImageHeader (java.base@21.0.6)
3096:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base@21.0.6)
3097:             1             48  jdk.internal.org.objectweb.asm.ConstantDynamic (java.base@21.0.6)
3098:             1             48  jdk.internal.org.objectweb.asm.Handle (java.base@21.0.6)
3099:             2             48  jdk.internal.reflect.ReflectionFactory$Config (java.base@21.0.6)
3100:             2             48  jdk.proxy2.$Proxy14 (jdk.proxy2)
3101:             2             48  jdk.proxy2.$Proxy25 (jdk.proxy2)
3102:             2             48  jdk.proxy2.$Proxy34 (jdk.proxy2)
3103:             2             48  jdk.proxy2.$Proxy5 (jdk.proxy2)
3104:             2             48  jdk.proxy2.$Proxy65 (jdk.proxy2)
3105:             2             48  jdk.proxy2.$Proxy66 (jdk.proxy2)
3106:             2             48  jdk.proxy2.$Proxy69 (jdk.proxy2)
3107:             1             48  kotlin.reflect.jvm.internal.impl.descriptors.NotFoundClasses
3108:             2             48  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractTypeParameterDescriptor$2$1
3109:             1             48  kotlin.reflect.jvm.internal.impl.descriptors.impl.ModuleDependenciesImpl
3110:             1             48  kotlin.reflect.jvm.internal.impl.descriptors.impl.ReceiverParameterDescriptorImpl
3111:             1             48  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.Java16SealedRecordLoader$Cache
3112:             1             48  kotlin.reflect.jvm.internal.impl.load.java.Jsr305Settings
3113:             2             48  kotlin.reflect.jvm.internal.impl.load.java.NullabilityAnnotationStatesImpl$$Lambda$0
3114:             2             48  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.EnhancedTypeAnnotations
3115:             1             48  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$JvmFieldSignature
3116:             1             48  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$JvmMethodSignature
3117:             2             48  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedAnnotations
3118:             2             48  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedTypeParameterDescriptor$$Lambda$0
3119:             2             48  kotlin.reflect.jvm.internal.impl.types.TypeUtils$SpecialType
3120:             1             48  kotlinx.coroutines.channels.ProducerCoroutine
3121:             2             48  kotlinx.coroutines.scheduling.GlobalQueue
3122:             1             48  net.engio.mbassy.common.StrongConcurrentSet
3123:             2             48  org.bouncycastle.math.field.PrimeField
3124:             3             48  org.bouncycastle.pqc.jcajce.provider.bike.BIKEKeyFactorySpi
3125:             3             48  org.bouncycastle.pqc.jcajce.provider.hqc.HQCKeyFactorySpi
3126:             1             48  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl
3127:             1             48  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl
3128:             1             48  org.glassfish.jersey.inject.hk2.Hk2BootstrapBinder
3129:             1             48  org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$Binder
3130:             1             48  org.glassfish.jersey.jackson.internal.jackson.jaxrs.json.JsonMapperConfigurator
3131:             1             48  org.glassfish.jersey.media.multipart.internal.FormDataParamInjectionFeature$1
3132:             1             48  org.glassfish.jersey.message.internal.QualitySourceMediaType
3133:             2             48  org.glassfish.jersey.spi.AbstractThreadPoolProvider$$Lambda/0x00007fcc10735048
3134:             2             48  org.jboss.threads.DelegatingExecutorService
3135:             2             48  org.jboss.threads.EnhancedQueueExecutor$TerminateWaiterNode
3136:             2             48  org.jboss.threads.Messages_$logger
3137:             2             48  org.slf4j.helpers.ThreadLocalMapOfStacks
3138:             2             48  org.xnio.Option$9
3139:             1             48  org.xnio.conduits.ConduitStreamSinkChannel
3140:             1             48  org.xnio.conduits.ConduitStreamSourceChannel
3141:             1             48  org.xnio.nio.NioXnio
3142:             1             48  org.xnio.nio.NioXnioWorker$NioWorkerMetrics
3143:             1             48  org.xnio.nio.WorkerThread$TimeKey
3144:             2             48  sun.nio.ch.IOVecWrapper$Deallocator (java.base@21.0.6)
3145:             3             48  sun.nio.ch.SocketDispatcher (java.base@21.0.6)
3146:             2             48  sun.nio.ch.Util$2 (java.base@21.0.6)
3147:             1             48  sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedTypeBaseImpl (java.base@21.0.6)
3148:             2             48  sun.security.jca.ProviderList$3 (java.base@21.0.6)
3149:             2             48  sun.security.provider.FileInputStreamPool$UnclosableInputStream (java.base@21.0.6)
3150:             1             48  sun.security.provider.PolicyFile$PolicyInfo (java.base@21.0.6)
3151:             1             48  sun.security.util.DisabledAlgorithmConstraints (java.base@21.0.6)
3152:             1             48  sun.security.util.DisabledAlgorithmConstraints$DenyAfterConstraint (java.base@21.0.6)
3153:             2             48  sun.util.resources.LocaleData (java.base@21.0.6)
3154:             1             40  [Lch.qos.logback.classic.spi.Configurator$ExecutionStatus;
3155:             2             40  [Lch.qos.logback.core.Appender;
3156:             1             40  [Lch.qos.logback.core.spi.FilterReply;
3157:             1             40  [Lcom.aerospike.client.policy.GenerationPolicy;
3158:             1             40  [Lcom.aerospike.vector.client.proto.Vector$DataCase;
3159:             1             40  [Lcom.aerospike.vector.cluster.MonitorState;
3160:             1             40  [Lcom.aerospike.vector.cluster.PaxosAcceptorState;
3161:             1             40  [Lcom.aerospike.vector.cluster.PaxosProposerState;
3162:             1             40  [Lcom.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour;
3163:             1             40  [Lcom.fasterxml.jackson.databind.util.AccessPattern;
3164:             1             40  [Lcom.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus;
3165:             1             40  [Lcom.google.common.cache.LocalCache$Strength;
3166:             1             40  [Lcom.google.inject.Stage;
3167:             1             40  [Lcom.google.inject.internal.InjectorImpl$JitLimitation;
3168:             1             40  [Lcom.google.inject.internal.InternalFlags$ColorizeOption;
3169:             1             40  [Lcom.google.inject.internal.InternalFlags$NullableProvidesOption;
3170:             1             40  [Lcom.google.inject.spi.InjectionPoint$Position;
3171:             1             40  [Lcom.google.protobuf.Descriptors$DescriptorPool$SearchFilter;
3172:             1             40  [Lcom.google.protobuf.MapField$StorageMode;
3173:             1             40  [Lcom.google.protobuf.WireFormat$Utf8Validation;
3174:             1             40  [Lio.grpc.SecurityLevel;
3175:             1             40  [Lio.grpc.internal.ManagedChannelImpl$ResolutionState;
3176:             1             40  [Lio.grpc.netty.NegotiationType;
3177:             1             40  [Lio.netty.handler.codec.http2.HpackDecoder$HeaderType;
3178:             1             40  [Lio.netty.handler.codec.http2.HpackUtil$IndexType;
3179:             1             40  [Lio.netty.handler.codec.http2.Http2Exception$ShutdownHint;
3180:             1             40  [Lio.undertow.Undertow$ListenerType;
3181:             1             40  [Lio.undertow.security.api.AuthenticationMechanism$AuthenticationMechanismOutcome;
3182:             1             40  [Lio.undertow.servlet.api.DeploymentManager$State;
3183:             1             40  [Lio.undertow.servlet.api.ServletStackTraces;
3184:             1             40  [Lio.undertow.servlet.core.ApplicationListeners$ListenerState;
3185:             1             40  [Lio.undertow.servlet.handlers.ServletPathMatch$Type;
3186:             1             40  [Lio.undertow.servlet.spec.HttpServletResponseImpl$ResponseState;
3187:             1             40  [Ljakarta.servlet.SessionTrackingMode;
3188:             1             40  [Ljava.lang.ProcessImpl$LaunchMechanism; (java.base@21.0.6)
3189:             1             40  [Ljava.lang.invoke.MethodHandleImpl$ArrayAccess; (java.base@21.0.6)
3190:             1             40  [Ljava.net.Proxy$Type; (java.base@21.0.6)
3191:             1             40  [Ljava.net.StandardProtocolFamily; (java.base@21.0.6)
3192:             1             40  [Ljava.security.DrbgParameters$Capability; (java.base@21.0.6)
3193:             1             40  [Ljava.time.format.ResolverStyle; (java.base@21.0.6)
3194:             1             40  [Ljava.time.temporal.JulianFields$Field; (java.base@21.0.6)
3195:             1             40  [Ljava.util.stream.MatchOps$MatchKind; (java.base@21.0.6)
3196:             1             40  [Ljava.util.zip.ZipCoder$Comparison; (java.base@21.0.6)
3197:             1             40  [Ljdk.internal.icu.util.CodePointTrie$ValueWidth; (java.base@21.0.6)
3198:             1             40  [Ljdk.internal.module.ServicesCatalog; (java.base@21.0.6)
3199:             1             40  [Lkotlin.LazyThreadSafetyMode;
3200:             1             40  [Lkotlin.coroutines.intrinsics.CoroutineSingletons;
3201:             1             40  [Lkotlin.reflect.KParameter$Kind;
