9:
 num     #instances         #bytes  class name (module)
1686:             5            200  sun.security.x509.KeyUsageExtension (java.base@21.0.6)
1687:             5            200  sun.security.x509.SubjectKeyIdentifierExtension (java.base@21.0.6)
1688:             1            192  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@21.0.6)
1689:             6            192  ch.qos.logback.core.pattern.LiteralConverter
1690:             4            192  ch.qos.logback.core.util.COWArrayList
1691:             4            192  com.aerospike.client.Key
1692:             2            192  com.aerospike.client.policy.BatchPolicy
1693:             6            192  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fea3c337ab0
1694:             1            192  com.aerospike.vector.VectorDbMain$addShutdownHook$1
1695:             8            192  com.aerospike.vector.client.proto.IndexServiceGrpc$IndexServiceMethodDescriptorSupplier
1696:             8            192  com.aerospike.vector.client.proto.IndexServiceGrpc$MethodHandlers
1697:             8            192  com.aerospike.vector.client.proto.UserAdminServiceGrpc$MethodHandlers
1698:             8            192  com.aerospike.vector.client.proto.UserAdminServiceGrpc$UserAdminServiceMethodDescriptorSupplier
1699:             6            192  com.aerospike.vector.client.proto.VectorDistanceMetric
1700:             6            192  com.aerospike.vector.client.proto.WriteType
1701:             1            192  com.aerospike.vector.cluster.ClusterRegister
1702:             8            192  com.aerospike.vector.index.metrics.SizeProvider
1703:             6            192  com.cronutils.model.field.definition.FieldDefinition
1704:             6            192  com.cronutils.model.field.value.SpecialChar
1705:             6            192  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
1706:             6            192  com.fasterxml.jackson.core.JsonParser$NumberType
1707:             4            192  com.fasterxml.jackson.core.util.Separators$Spacing
1708:             3            192  com.fasterxml.jackson.databind.cfg.ConfigOverrides
1709:            12            192  com.fasterxml.jackson.databind.node.IntNode
1710:             4            192  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
1711:             8            192  com.google.inject.matcher.Matchers$IdenticalTo
1712:             4            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@21.0.6)
1713:             4            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@21.0.6)
1714:             8            192  io.grpc.SynchronizationContext$ManagedRunnable
1715:             6            192  io.grpc.internal.KeepAliveManager$State
1716:             8            192  io.grpc.internal.ManagedChannelImpl$SubchannelImpl$1ShutdownSubchannel
1717:             2            192  io.netty.buffer.PooledByteBufAllocator
1718:             4            192  io.undertow.server.handlers.cache.LRUCache$CacheEntry
1719:             8            192  jakarta.ws.rs.core.MultivaluedHashMap
1720:             6            192  jakarta.ws.rs.core.Response$Status$Family
1721:             4            192  java.io.FileOutputStream (java.base@21.0.6)
1722:             6            192  java.lang.StringBuilder (java.base@21.0.6)
1723:             6            192  java.lang.Thread$State (java.base@21.0.6)
1724:             3            192  java.lang.ThreadGroup (java.base@21.0.6)
1725:             3            192  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@21.0.6)
1726:             3            192  java.lang.invoke.VarHandleReferences$Array (java.base@21.0.6)
1727:             4            192  java.security.MessageDigest$Delegate$CloneableDelegate (java.base@21.0.6)
1728:             3            192  jdk.internal.foreign.layout.ValueLayouts$OfFloatImpl (java.base@21.0.6)
1729:             3            192  jdk.internal.foreign.layout.ValueLayouts$OfIntImpl (java.base@21.0.6)
1730:             6            192  jdk.internal.perf.PerfCounter (java.base@21.0.6)
1731:             2            192  kotlin.collections.builders.MapBuilder
1732:             8            192  kotlin.reflect.jvm.internal.impl.builtins.PrimitiveType$$Lambda$0
1733:             8            192  kotlin.reflect.jvm.internal.impl.builtins.PrimitiveType$$Lambda$1
1734:             8            192  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractTypeParameterDescriptor$2$1
1735:             4            192  kotlin.reflect.jvm.internal.impl.descriptors.impl.EnumEntrySyntheticClassDescriptor$EnumEntryScope
1736:             8            192  kotlin.reflect.jvm.internal.impl.load.kotlin.JvmType$Primitive
1737:             6            192  kotlin.reflect.jvm.internal.impl.load.kotlin.header.KotlinClassHeader$Kind
1738:             6            192  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Visibility
1739:             4            192  org.bouncycastle.crypto.params.DSAParameters
1740:             6            192  org.bouncycastle.pqc.jcajce.provider.dilithium.DilithiumKeyFactorySpi
1741:             4            192  org.glassfish.hk2.utilities.cache.LRUHybridCache
1742:             8            192  org.glassfish.jersey.internal.util.collection.Values$InstanceValue
1743:             6            192  org.glassfish.jersey.jackson.internal.jackson.jaxrs.cfg.JaxRSFeature
1744:             6            192  org.jboss.logging.Logger$Level
1745:             4            192  org.jvnet.hk2.internal.FactoryCreator
1746:             8            192  org.xnio.Xnio$MBeanCloseable
1747:             6            192  sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator (java.base@21.0.6)
1748:             6            192  sun.security.x509.AccessDescription (java.base@21.0.6)
1749:             3            184  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@21.0.6)
1750:             1            184  [Lorg.glassfish.jersey.server.internal.ServerTraceEvent;
1751:             1            184  com.aerospike.client.cluster.Node
1752:             1            184  com.aerospike.vector.index.IndexService
1753:             1            184  com.aerospike.vector.index.StandaloneIndexWorker
1754:             1            184  io.undertow.server.protocol.http.HttpServerConnection
1755:             1            184  java.util.logging.LogManager$Cleaner (java.logging@21.0.6)
1756:             1            184  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@21.0.6)
1757:             1            184  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@21.0.6)
1758:             1            184  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@21.0.6)
1759:             2            176  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@21.0.6)
1760:             2            176  com.aerospike.vector.exchange.ClusterServiceState
1761:             2            176  io.grpc.InternalChannelz$ServerSocketMap
1762:             1            176  io.undertow.servlet.core.DeploymentImpl
1763:             1            176  java.lang.ref.Finalizer$FinalizerThread (java.base@21.0.6)
1764:             1            176  java.lang.ref.Reference$ReferenceHandler (java.base@21.0.6)
1765:             1            176  jdk.internal.misc.InnocuousThread (java.base@21.0.6)
1766:             2            176  kotlin.reflect.jvm.internal.KMutableProperty1Impl$Setter
1767:             1            176  kotlin.reflect.jvm.internal.impl.descriptors.impl.ClassConstructorDescriptorImpl
1768:             2            176  org.glassfish.jersey.jackson.internal.jackson.jaxrs.util.LRUMap
1769:             1            168  [Lcom.fasterxml.jackson.core.JsonParser$Feature;
1770:             6            168  [Lcom.fasterxml.jackson.databind.ser.Serializers;
1771:             3            168  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
1772:             7            168  [Lcom.google.protobuf.Descriptors$ServiceDescriptor;
1773:             1            168  [Lkotlin.reflect.jvm.internal.impl.util.Checks;
1774:             7            168  [Lorg.xnio.nio.NioTcpServerHandle;
1775:             3            168  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@21.0.6)
1776:             1            168  [Lsun.security.util.ObjectIdentifier; (java.base@21.0.6)
1777:             1            168  [Lsun.util.locale.BaseLocale; (java.base@21.0.6)
1778:             1            168  [[Ljava.lang.Byte; (java.base@21.0.6)
1779:             7            168  ch.qos.logback.classic.Level
1780:             3            168  com.aerospike.vector.client.proto.ProjectionSpec
1781:             1            168  com.aerospike.vector.exchange.ExchangeService
1782:             3            168  com.aerospike.vector.index.CentroidMapEntry
1783:             3            168  com.aerospike.vector.index.IndexCatalog$cancellableFlow$1
1784:             3            168  com.aerospike.vector.index.IndexLog$cancellableFlow$1
1785:             1            168  com.aerospike.vector.index.Indexer
1786:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fea3c336a20
1787:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fea3c336c38
1788:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fea3c336e50
1789:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fea3c337068
1790:             7            168  com.cronutils.parser.FieldParser
1791:             3            168  com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig
1792:             1            168  com.fasterxml.jackson.dataformat.yaml.YAMLFactory
1793:             3            168  com.github.benmanes.caffeine.cache.PSA
1794:             3            168  com.google.common.io.BaseEncoding$Base64Encoding
1795:             3            168  java.io.BufferedWriter (java.base@21.0.6)
1796:             3            168  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@21.0.6)
1797:             7            168  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@21.0.6)
1798:             7            168  java.util.regex.Pattern$$Lambda/0x00007fea3c060ec0 (java.base@21.0.6)
1799:             1            168  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@21.0.6)
1800:             7            168  jdk.proxy1.$Proxy49 (jdk.proxy1)
1801:             7            168  jdk.proxy2.$Proxy59 (jdk.proxy2)
1802:             7            168  kotlin.reflect.jvm.internal.KCallableImpl$$Lambda$6
1803:             7            168  org.bouncycastle.asn1.ASN1Tag
1804:             7            168  org.xnio.ChannelListeners$10
1805:             7            168  org.xnio.nio.NioTcpServerHandle$1
1806:             7            168  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fea3c7a3ae8
1807:             7            168  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fea3c7a3d00
1808:             7            168  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fea3c7a4138
1809:             1            168  sun.nio.ch.SocketChannelImpl (java.base@21.0.6)
1810:             1            160  [Lcom.aerospike.client.Operation$Type;
1811:             2            160  [Lcom.aerospike.vector.client.proto.StandaloneIndexState;
1812:             5            160  [Lcom.aerospike.vector.config.InterconnectChannelType;
1813:             2            160  [Lcom.cronutils.model.field.CronFieldName;
1814:             2            160  [Lcom.google.common.cache.LocalCache$EntryFactory;
1815:             5            160  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base@21.0.6)
1816:             2            160  [Lkotlin.reflect.jvm.internal.impl.builtins.PrimitiveType;
1817:             1            160  [Lkotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType;
1818:             2            160  [Lorg.glassfish.jersey.internal.guava.LocalCache$EntryFactory;
1819:             2            160  ch.qos.logback.classic.encoder.PatternLayoutEncoder
1820:             5            160  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1821:             4            160  ch.qos.logback.core.util.CachingDateFormatter
1822:             5            160  com.aerospike.client.async.EventLoopType
1823:             5            160  com.aerospike.client.policy.RecordExistsAction
1824:             5            160  com.aerospike.client.policy.Replica
1825:             2            160  com.aerospike.vector.metrics.ConnectionMetrics
1826:             5            160  com.fasterxml.jackson.annotation.Nulls
1827:             5            160  com.fasterxml.jackson.core.JsonFactory$Feature
1828:             4            160  com.fasterxml.jackson.core.StreamReadCapability
1829:             4            160  com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig
1830:             2            160  com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer
1831:             4            160  com.fasterxml.jackson.databind.util.TypeKey
1832:             5            160  com.github.benmanes.caffeine.cache.WriteOrderDeque
1833:             4            160  com.google.protobuf.Descriptors$FileDescriptor$Syntax
1834:             1            160  com.sun.crypto.provider.SunJCE (java.base@21.0.6)
1835:             1            160  com.sun.security.sasl.Provider (java.security.sasl@21.0.6)
1836:             1            160  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@21.0.6)
1837:             5            160  io.grpc.ConnectivityState
1838:             5            160  io.grpc.MethodDescriptor$MethodType
1839:             2            160  io.netty.buffer.UnpooledByteBufAllocator$InstrumentedUnpooledUnsafeDirectByteBuf
1840:             5            160  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
1841:             5            160  io.netty.util.internal.logging.InternalLogLevel
1842:             2            160  io.undertow.server.DefaultByteBufferPool
1843:             5            160  jakarta.servlet.DispatcherType
1844:             5            160  jakarta.servlet.http.MappingMatch
1845:             1            160  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLLLL (java.base@21.0.6)
1846:             4            160  java.lang.module.ModuleDescriptor$Opens (java.base@21.0.6)
1847:             5            160  java.time.format.SignStyle (java.base@21.0.6)
1848:             5            160  java.util.regex.Pattern$CharProperty (java.base@21.0.6)
1849:             5            160  java.util.stream.StreamOpFlag$Type (java.base@21.0.6)
1850:             2            160  javax.management.openmbean.TabularType (java.management@21.0.6)
1851:             5            160  kotlin.KotlinVersion
1852:             5            160  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$JDKMemberStatus
1853:             4            160  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaValueParameter
1854:             5            160  kotlin.reflect.jvm.internal.impl.load.java.JavaDefaultQualifiers
1855:             4            160  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$CacheWithNullableValuesBasedOnMemoizedFunction
1856:             5            160  kotlin.reflect.jvm.internal.impl.types.SimpleTypeWithAttributes
1857:             5            160  kotlin.reflect.jvm.internal.impl.types.error.ErrorScope
1858:             4            160  kotlinx.coroutines.channels.BufferedChannel$BufferedChannelIterator
1859:             5            160  kotlinx.coroutines.scheduling.CoroutineScheduler$WorkerState
1860:             5            160  org.bouncycastle.jcajce.provider.asymmetric.ec.KeyFactorySpi$ECMQV
1861:             2            160  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl
1862:             5            160  org.glassfish.jersey.internal.util.ExtendedLogger
1863:             5            160  org.glassfish.jersey.message.internal.HttpHeaderReader$Event
1864:             1            160  org.glassfish.jersey.server.ServerBootstrapBag
1865:             1            160  org.glassfish.jersey.server.internal.ProcessingProviders
1866:             1            160  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@21.0.6)
1867:             5            160  picocli.CommandLine$ParseResult$GroupValidationResult$Type
1868:             5            160  sun.nio.ch.Util$BufferCache (java.base@21.0.6)
1869:             1            160  sun.security.ec.SunEC (jdk.crypto.ec@21.0.6)
1870:             1            160  sun.security.jca.ProviderList$1 (java.base@21.0.6)
1871:             5            160  sun.security.jca.ServiceId (java.base@21.0.6)
1872:             1            160  sun.security.jgss.SunProvider (java.security.jgss@21.0.6)
1873:             1            160  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@21.0.6)
1874:             1            160  sun.security.rsa.SunRsaSign (java.base@21.0.6)
1875:             1            160  sun.security.smartcardio.SunPCSC (java.smartcardio@21.0.6)
1876:             1            160  sun.security.ssl.SunJSSE (java.base@21.0.6)
1877:             4            160  sun.security.x509.BasicConstraintsExtension (java.base@21.0.6)
1878:             5            160  sun.security.x509.CertificateExtensions (java.base@21.0.6)
1879:             5            160  sun.security.x509.CertificateValidity (java.base@21.0.6)
1880:             5            160  sun.security.x509.PolicyInformation (java.base@21.0.6)
1881:             1            152  com.aerospike.vector.cluster.PaxosProposer
1882:             1            152  com.aerospike.vector.heartbeat.AdjacencyMonitor
1883:             1            152  com.aerospike.vector.index.cache.IndexCacheCoordinator
1884:             1            152  io.undertow.servlet.spec.ServletContextImpl
1885:             1            152  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInSerializerProtocol
1886:             1            152  sun.util.cldr.CLDRLocaleProviderAdapter (java.base@21.0.6)
1887:             2            144  [Lcom.aerospike.vector.client.proto.NodeRole;
1888:             1            144  [Lio.netty.handler.codec.http.HttpMethod$EnumNameMap$Node;
1889:             1            144  [Ljava.time.temporal.ChronoUnit; (java.base@21.0.6)
1890:             2            144  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Class$Kind;
1891:             1            144  [Lorg.glassfish.jersey.message.internal.MsgTraceEvent;
1892:             2            144  ch.qos.logback.classic.pattern.LoggerConverter
1893:             3            144  com.aerospike.vector.client.proto.FloatData
1894:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$MethodHandlers
1895:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$TransactServiceMethodDescriptorSupplier
1896:             3            144  com.aerospike.vector.client.proto.Vector
1897:             1            144  com.aerospike.vector.embedded.client.config.ClientPolicyConfig
1898:             2            144  com.aerospike.vector.heartbeat.AdjacentNode
1899:             1            144  com.aerospike.vector.index.IndexCleaner
1900:             2            144  com.aerospike.vector.index.IndexLog$store$1
1901:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$MethodHandlers
1902:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$TransactServiceInternalMethodDescriptorSupplier
1903:             1            144  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator
1904:             6            144  com.aerospike.vector.index.metrics.Fitness
1905:             3            144  com.aerospike.vector.index.metrics.IndexMetricsRegistry
1906:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c885ba8
1907:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c885dc0
1908:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c885fd8
1909:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c8861f0
1910:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886408
1911:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886a50
1912:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886c68
1913:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886e80
1914:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887098
1915:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c8874c8
1916:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c8878f8
1917:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887b10
1918:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887d28
1919:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a000
1920:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a648
1921:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a860
1922:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88aa78
1923:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ac90
1924:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88aea8
1925:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b0c0
1926:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b2d8
1927:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b978
1928:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c000
1929:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c218
1930:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c430
1931:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c648
1932:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c860
1933:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88cea8
1934:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d0c0
1935:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d2d8
1936:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d4f0
1937:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88db38
1938:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88dd50
1939:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88df68
1940:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e180
1941:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e398
1942:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e5b0
1943:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e9e0
1944:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ebf8
1945:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ee10
1946:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f240
1947:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f458
1948:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f670
1949:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f888
1950:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88faa0
1951:             1            144  com.aerospike.vector.server.grpc.GrpcInterconnectServer
1952:             3            144  com.fasterxml.jackson.core.Version
1953:             3            144  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1954:             2            144  com.fasterxml.jackson.core.util.Separators
1955:             3            144  com.fasterxml.jackson.databind.cfg.CoercionConfigs
1956:             6            144  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
1957:             3            144  com.fasterxml.jackson.databind.util.EnumResolver
1958:             6            144  com.google.inject.assistedinject.BindingCollector
1959:             6            144  com.google.protobuf.FieldSet
1960:             6            144  com.sun.proxy.jdk.proxy1.$Proxy2 (jdk.proxy1)
1961:             3            144  io.netty.buffer.EmptyByteBuf
1962:             3            144  io.netty.util.concurrent.DefaultThreadFactory
1963:             6            144  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1964:             2            144  io.undertow.servlet.core.ManagedServlet
1965:             2            144  io.undertow.servlet.core.ManagedServlet$DefaultInstanceStrategy
1966:             3            144  java.io.FileInputStream (java.base@21.0.6)
1967:             2            144  java.io.PrintStream (java.base@21.0.6)
1968:             9            144  java.lang.ClassValue$Identity (java.base@21.0.6)
1969:             3            144  java.lang.Runtime$Version (java.base@21.0.6)
1970:             2            144  java.lang.invoke.MethodHandleImpl$WrappedMember (java.base@21.0.6)
1971:             2            144  java.nio.DirectIntBufferRU (java.base@21.0.6)
1972:             6            144  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@21.0.6)
1973:             3            144  java.util.HexFormat (java.base@21.0.6)
1974:             2            144  java.util.Locale$Category (java.base@21.0.6)
1975:             3            144  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base@21.0.6)
1976:             6            144  java.util.regex.Pattern$$Lambda/0x00007fea3c061140 (java.base@21.0.6)
1977:             3            144  javax.management.MBeanConstructorInfo (java.management@21.0.6)
1978:             2            144  jdk.internal.foreign.layout.ValueLayouts$OfAddressImpl (java.base@21.0.6)
1979:             6            144  jdk.proxy2.$Proxy21 (jdk.proxy2)
1980:             6            144  jdk.proxy2.$Proxy24 (jdk.proxy2)
1981:             6            144  jdk.proxy2.$Proxy6 (jdk.proxy2)
1982:             3            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$EnumEntryClassDescriptors
1983:             6            144  kotlin.reflect.jvm.internal.impl.types.TypeAttributes
1984:             3            144  kotlin.reflect.jvm.internal.impl.types.Variance
1985:             2            144  kotlinx.coroutines.BlockingEventLoop
1986:             2            144  kotlinx.coroutines.JobSupport$AwaitContinuation
1987:             3            144  kotlinx.coroutines.internal.LockFreeTaskQueueCore
1988:             6            144  kotlinx.coroutines.sync.MutexImpl$$Lambda/0x00007fea3c559c30
1989:             6            144  kotlinx.coroutines.sync.SemaphoreAndMutexImpl$$Lambda/0x00007fea3c559828
1990:             6            144  org.glassfish.jersey.internal.guava.LocalCache$LocalManualCache
1991:             2            144  org.glassfish.jersey.internal.util.collection.KeyComparatorHashMap
1992:             6            144  org.glassfish.jersey.internal.util.collection.LRU$LRUFactory$1
1993:             6            144  org.xnio.nio.Log_$logger
1994:             3            144  sun.net.spi.DefaultProxySelector$NonProxyInfo (java.base@21.0.6)
1995:             6            144  sun.nio.fs.NativeBuffer$Deallocator (java.base@21.0.6)
1996:             1            144  sun.reflect.misc.MethodUtil (java.base@21.0.6)
1997:             3            144  sun.security.x509.CRLDistributionPointsExtension (java.base@21.0.6)
1998:             3            144  sun.security.x509.DistributionPoint (java.base@21.0.6)
1999:             1            144  sun.util.locale.provider.JRELocaleProviderAdapter (java.base@21.0.6)
2000:             2            136  [Lsun.security.jca.ProviderConfig; (java.base@21.0.6)
2001:             1            136  com.aerospike.vector.heartbeat.HeartbeatTransmitter
2002:             1            136  com.aerospike.vector.interconnect.InterconnectChannelProvider
2003:             1            136  com.aerospike.vector.server.grpc.GrpcVectorDbServer
2004:             1            136  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL (java.base@21.0.6)
2005:             2            128  [Lcom.aerospike.vector.client.proto.VectorDistanceMetric;
2006:             2            128  [Lcom.aerospike.vector.client.proto.WriteType;
2007:             2            128  [Lio.netty.handler.codec.http.HttpStatusClass;
2008:             2            128  [Ljava.lang.OutOfMemoryError; (java.base@21.0.6)
2009:             1            128  [Ljavax.management.openmbean.SimpleType; (java.management@21.0.6)
2010:             2            128  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Visibility;
2011:             1            128  [Lkotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererModifier;
2012:             1            128  [Lorg.glassfish.jersey.server.monitoring.RequestEvent$Type;
2013:             2            128  [[Ljava.lang.invoke.MethodHandle; (java.base@21.0.6)
2014:             4            128  ch.qos.logback.core.pattern.parser.Token
2015:             4            128  ch.qos.logback.core.util.CachingDateFormatter$CacheTuple
2016:             1            128  com.aerospike.client.AerospikeClient
2017:             4            128  com.aerospike.client.BatchRecord$Type
2018:             4            128  com.aerospike.client.Bin
2019:             4            128  com.aerospike.client.Log$Level
2020:             2            128  com.aerospike.client.async.HashedWheelTimer$HashedWheelTimeout
2021:             4            128  com.aerospike.client.cluster.Partitions
2022:             4            128  com.aerospike.client.policy.AuthMode
2023:             4            128  com.aerospike.client.policy.ReadModeSC
2024:             2            128  com.aerospike.vector.client.proto.AboutResponse
2025:             4            128  com.aerospike.vector.client.proto.ProjectionType
2026:             2            128  com.aerospike.vector.client.proto.StandaloneIndexMetrics
2027:             4            128  com.aerospike.vector.cluster.JoinRequestResult
2028:             4            128  com.aerospike.vector.cluster.events.StateChangeQualifier
2029:             4            128  com.aerospike.vector.exchange.ExchangeState
2030:             4            128  com.aerospike.vector.index.IndexLogEntry$OperationCase
2031:             1            128  com.aerospike.vector.index.StandaloneIndexCoordinator
2032:             4            128  com.aerospike.vector.index.config.CacheConfig
2033:             2            128  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$storeIndexLogGeneric$1
2034:             4            128  com.codahale.metrics.ChunkedAssociativeLongArray
2035:             4            128  com.fasterxml.jackson.annotation.JsonCreator$Mode
2036:             4            128  com.fasterxml.jackson.annotation.JsonProperty$Access
2037:             4            128  com.fasterxml.jackson.databind.cfg.CoercionAction
2038:             4            128  com.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor
